num_ingredients,num_steps,desc_len,vote_count,instr_len,ingr_len,time_cue_count,cuisine,course,diet,total_time_min,is_quick
9,7,380,2380,960,139,2,Continental,Appetizer,Vegetarian,35.0,1
11,7,149,815,1205,139,11,Other,Dinner,Vegetarian,60.0,0
10,17,828,1221,1395,144,2,North Indian Recipes,North Indian Breakfast,Vegetarian,30.0,1
12,18,1027,6204,1923,213,11,South Indian Recipes,Lunch,Diabetic Friendly,50.0,0
19,11,527,2413,1154,246,6,Other,Lunch,Non Vegeterian,70.0,0
9,12,579,3181,1822,134,6,Other,Appetizer,Vegetarian,40.0,1
11,4,479,1050,409,149,0,Other,Side Dish,Vegetarian,25.0,1
17,8,765,3137,1424,349,8,Continental,Side Dish,Vegetarian,365.0,0
7,7,409,876,769,116,2,Other,Dinner,Vegetarian,30.0,1
15,9,416,5227,827,247,0,North Indian Recipes,Lunch,Vegetarian,40.0,1
16,17,781,772,1279,232,3,Bengali Recipes,Side Dish,Non Vegeterian,30.0,1
14,14,702,1157,1532,233,13,Other,Main Course,Vegetarian,40.0,1
13,15,932,5331,1432,222,7,Italian Recipes,Main Course,Vegetarian,80.0,0
12,9,683,2022,1011,186,10,Other,Lunch,Vegetarian,35.0,1
10,16,516,2377,1274,145,11,Andhra,Side Dish,Vegetarian,35.0,1
10,8,486,592,625,144,2,Andhra,Lunch,Vegetarian,25.0,1
12,8,453,1911,879,204,1,Indian,One Pot Dish,Diabetic Friendly,30.0,1
11,8,607,915,780,169,4,Karnataka,Side Dish,Vegetarian,15.0,1
8,15,459,1268,1283,63,11,Indian,Dessert,Vegetarian,65.0,0
15,9,532,1099,1318,198,4,Other,Appetizer,Vegetarian,60.0,0
12,12,527,817,1349,143,9,Italian Recipes,Lunch,Vegetarian,40.0,1
14,9,302,1016,1099,230,5,South Indian Recipes,Side Dish,Diabetic Friendly,35.0,1
13,16,434,986,1093,207,6,Continental,Appetizer,Vegetarian,75.0,0
7,12,730,6865,1177,113,2,North Indian Recipes,Side Dish,Vegetarian,35.0,1
8,7,326,345,896,113,3,Other,World Breakfast,Eggetarian,35.0,1
11,10,487,5462,1246,199,4,South Indian Recipes,Lunch,No Onion No Garlic (Sattvic),30.0,1
9,5,276,459,478,73,0,Indian,Side Dish,Vegetarian,15.0,1
17,12,500,4350,1074,289,5,Andhra,Dinner,Vegetarian,25.0,1
9,9,538,7115,952,179,3,North Indian Recipes,Lunch,No Onion No Garlic (Sattvic),50.0,0
10,9,548,3162,889,168,6,Andhra,Appetizer,Vegetarian,40.0,1
13,13,513,1602,1209,213,2,Other,Lunch,Vegetarian,80.0,0
9,6,717,340,1220,110,7,Other,Side Dish,Vegetarian,65.0,0
20,13,785,800,1586,318,7,Other,Lunch,Vegetarian,40.0,1
14,13,531,382,1143,164,4,Other,Dinner,Vegetarian,35.0,1
11,8,702,867,733,139,2,Indian,Lunch,High Protein Vegetarian,20.0,1
8,9,641,846,1288,85,13,Other,Unknown,Unknown,20.0,1
8,7,577,1338,802,111,2,Continental,Appetizer,Vegetarian,40.0,1
11,13,642,895,2227,158,9,Italian Recipes,Dinner,Vegetarian,200.0,0
8,14,592,4301,2578,95,7,Indian,Dessert,Vegetarian,70.0,0
14,10,545,3044,1072,199,3,Other,Lunch,Vegetarian,35.0,1
8,7,482,204,673,124,4,Continental,Side Dish,Vegetarian,20.0,1
14,11,740,1153,919,196,5,Other,Dinner,Vegetarian,60.0,0
10,10,576,943,1193,156,1,Other,Appetizer,Non Vegeterian,40.0,1
17,12,661,2610,964,236,4,Kerala Recipes,Lunch,Vegetarian,45.0,1
14,21,585,2241,1301,276,4,South Indian Recipes,Side Dish,Vegetarian,30.0,1
15,17,474,1642,1347,243,11,Other,Main Course,Vegetarian,35.0,1
16,15,598,1033,1204,279,4,Other,Appetizer,Vegetarian,40.0,1
9,15,700,2717,1580,147,16,Other,Dinner,High Protein Vegetarian,50.0,0
11,15,493,546,2232,168,10,Italian Recipes,Snack,Vegetarian,230.0,0
12,10,896,4031,1155,212,3,Indian,Indian Breakfast,High Protein Vegetarian,80.0,0
13,10,436,958,962,147,1,Kerala Recipes,Lunch,High Protein Non Vegetarian,35.0,1
16,19,739,1404,1855,217,7,Bengali Recipes,Main Course,High Protein Non Vegetarian,50.0,0
8,9,695,249,704,98,1,Other,Side Dish,Unknown,25.0,1
19,14,628,3104,2194,291,15,Other,Lunch,High Protein Vegetarian,50.0,0
20,13,847,1770,1215,350,8,Other,Lunch,Vegetarian,45.0,1
14,12,435,8010,1259,224,7,North Indian Recipes,Lunch,High Protein Vegetarian,50.0,0
10,14,869,2167,1331,131,4,Italian Recipes,Dinner,Non Vegeterian,45.0,1
15,11,442,589,1256,225,5,Fusion,Side Dish,Vegetarian,30.0,1
6,12,902,1244,1761,99,4,Indian,Side Dish,Vegetarian,25.0,1
9,9,598,1343,1015,104,1,Other,World Breakfast,Eggetarian,20.0,1
8,15,622,409,2120,110,14,Continental,Side Dish,Vegetarian,255.0,0
10,9,545,755,743,117,2,Other,Lunch,High Protein Non Vegetarian,50.0,0
8,13,829,2157,1059,139,13,South Indian Recipes,South Indian Breakfast,High Protein Vegetarian,75.0,0
12,10,136,471,957,169,0,Continental,World Breakfast,Vegetarian,40.0,1
10,14,387,2944,897,165,6,Indian,Main Course,Vegetarian,35.0,1
7,6,416,1009,627,111,3,Mexican,Appetizer,Vegetarian,20.0,1
12,10,552,3577,1035,185,5,Andhra,Lunch,Vegetarian,40.0,1
20,11,557,11946,1289,349,6,Other,Lunch,Vegetarian,55.0,0
3,7,486,984,608,35,0,Continental,World Breakfast,Eggetarian,15.0,1
11,14,852,4354,1516,228,10,South Indian Recipes,Lunch,Vegetarian,50.0,0
15,17,981,4725,1678,241,10,Other,Snack,Vegetarian,35.0,1
15,23,486,1959,1937,251,6,Other,Main Course,Non Vegeterian,45.0,1
8,8,309,374,1172,158,3,Indian,Dinner,Vegetarian,55.0,0
15,10,1051,1423,1066,189,2,North Indian Recipes,North Indian Breakfast,High Protein Vegetarian,50.0,0
8,11,655,1607,1090,108,3,Other,Lunch,Vegetarian,55.0,0
5,6,419,638,524,37,6,Italian Recipes,Unknown,Vegetarian,15.0,1
27,21,892,879,1696,478,0,North Indian Recipes,Lunch,Vegetarian,40.0,1
12,7,574,675,778,224,6,Other,Lunch,Vegetarian,40.0,1
17,23,602,2940,2160,254,17,Fusion,Appetizer,Eggetarian,40.0,1
13,11,1087,4060,1181,185,9,South Indian Recipes,Lunch,Vegetarian,55.0,0
10,8,435,6488,785,186,7,North Indian Recipes,Appetizer,High Protein Vegetarian,40.0,1
13,14,674,2757,1396,180,13,North Indian Recipes,Main Course,High Protein Vegetarian,50.0,0
20,11,702,2640,1089,344,4,Other,Main Course,Vegetarian,50.0,0
16,16,657,6341,2222,334,13,South Indian Recipes,Lunch,Vegetarian,45.0,1
7,12,477,1186,1397,99,6,Continental,Appetizer,Vegetarian,140.0,0
11,14,500,6109,1562,174,11,Other,Side Dish,High Protein Vegetarian,55.0,0
7,14,502,921,1107,130,6,South Indian Recipes,Side Dish,No Onion No Garlic (Sattvic),50.0,0
13,12,521,510,589,255,0,Continental,Main Course,Vegetarian,30.0,1
13,9,377,2231,1466,217,13,South Indian Recipes,Lunch,Diabetic Friendly,40.0,1
16,4,603,1504,610,255,0,Continental,Snack,High Protein Vegetarian,20.0,1
10,12,680,569,1770,130,3,Other,Main Course,Vegetarian,75.0,0
7,17,578,1346,1558,87,8,North Indian Recipes,Dinner,Vegetarian,140.0,0
11,19,476,1822,2020,148,13,Other,Appetizer,Non Vegeterian,50.0,0
7,10,793,893,920,101,3,Fusion,Snack,Vegetarian,35.0,1
13,9,674,2790,820,226,4,Other,Dinner,Vegetarian,25.0,1
14,11,511,20247,874,248,4,North Indian Recipes,Dinner,High Protein Non Vegetarian,45.0,1
19,15,369,3385,1162,298,3,North Indian Recipes,Lunch,Vegetarian,60.0,0
15,10,363,2200,930,188,4,Indian,Dinner,Non Vegeterian,35.0,1
8,9,365,1322,676,136,5,North Indian Recipes,Lunch,High Protein Vegetarian,35.0,1
31,17,545,550,2244,476,11,Mexican,Lunch,Vegetarian,65.0,0
20,15,822,5704,1869,303,14,Other,Lunch,Non Vegeterian,55.0,0
4,11,352,7038,740,53,2,Mexican,Side Dish,Vegetarian,10.0,1
9,13,489,1729,976,153,9,Other,Lunch,Eggetarian,45.0,1
18,14,653,4702,1458,294,11,Rajasthani,Lunch,High Protein Vegetarian,270.0,0
7,8,548,1118,768,104,1,Continental,World Breakfast,Vegetarian,30.0,1
13,11,461,2040,1587,197,9,Continental,Dessert,Eggetarian,195.0,0
13,11,682,2174,1370,171,8,Italian Recipes,Dinner,Gluten Free,60.0,0
18,15,378,5424,1276,323,4,North Indian Recipes,Dinner,High Protein Vegetarian,30.0,1
10,8,777,4070,674,159,4,Indian,Lunch,Vegetarian,35.0,1
16,18,429,8427,1860,325,11,Andhra,Side Dish,Vegetarian,35.0,1
15,11,560,2178,948,272,2,North Indian Recipes,Dinner,High Protein Vegetarian,50.0,0
12,11,540,570,728,164,1,Continental,World Breakfast,Sugar Free Diet,15.0,1
25,17,539,7989,1704,357,4,Mexican,Appetizer,Vegetarian,30.0,1
10,13,636,1605,1482,190,3,Tamil Nadu,South Indian Breakfast,Diabetic Friendly,210.0,0
12,11,615,1072,959,202,2,Other,Lunch,Vegetarian,45.0,1
15,11,414,1149,1319,188,3,Other,Lunch,Vegetarian,25.0,1
5,4,620,2612,549,88,2,Other,World Breakfast,High Protein Vegetarian,30.0,1
10,13,529,695,945,160,1,Indian,Side Dish,Non Vegeterian,50.0,0
16,10,685,9579,948,239,7,Other,Lunch,High Protein Non Vegetarian,60.0,0
5,16,499,1696,1593,59,9,Karnataka,South Indian Breakfast,Gluten Free,40.0,1
4,13,599,5186,1124,65,3,Indian,Dinner,Diabetic Friendly,45.0,1
15,15,527,6737,1537,262,12,Bengali Recipes,Lunch,High Protein Vegetarian,150.0,0
12,10,513,1986,1554,167,4,Continental,Dinner,Gluten Free,45.0,1
7,18,423,2435,1673,121,10,Other,Side Dish,Vegetarian,40.0,1
9,10,446,18729,942,141,0,Kerala Recipes,Snack,Vegetarian,20.0,1
10,21,540,4373,1555,144,6,North Indian Recipes,Lunch,Vegetarian,270.0,0
11,21,609,2184,2078,182,8,Italian Recipes,Dinner,Vegetarian,140.0,0
10,9,775,3180,1210,141,4,Indian,Dinner,Vegetarian,60.0,0
11,12,867,8107,1226,139,5,Andhra,Lunch,Vegetarian,35.0,1
17,9,597,604,1130,253,2,Continental,Dinner,High Protein Vegetarian,25.0,1
17,25,510,3154,2403,310,6,North Indian Recipes,Snack,Vegetarian,60.0,0
11,13,607,229,960,175,2,Continental,Snack,Sugar Free Diet,45.0,1
6,14,572,945,1775,86,2,Other,Appetizer,Vegetarian,20.0,1
16,11,554,11882,1582,294,15,Bengali Recipes,Snack,High Protein Vegetarian,290.0,0
13,12,982,1565,1181,278,2,North Indian Recipes,Lunch,Vegetarian,30.0,1
8,7,556,1774,584,129,1,Other,Side Dish,Vegetarian,35.0,1
8,10,878,3636,1479,113,2,Fusion,Snack,Vegetarian,45.0,1
9,11,629,1238,1005,143,3,North Indian Recipes,Side Dish,Diabetic Friendly,35.0,1
6,10,561,1458,905,90,0,North Indian Recipes,Lunch,Vegetarian,20.0,1
14,11,410,1298,1239,219,4,Continental,Main Course,High Protein Vegetarian,510.0,0
10,7,824,1025,602,142,0,South Indian Recipes,Snack,Vegetarian,40.0,1
10,15,540,402,1429,187,6,Tamil Nadu,Lunch,Vegetarian,25.0,1
11,10,766,1277,850,155,2,Other,Lunch,Non Vegeterian,40.0,1
22,14,547,3746,1707,388,5,Other,Lunch,Vegetarian,80.0,0
6,16,592,2896,1727,101,8,Indian,Dessert,Vegetarian,50.0,0
15,10,648,7971,1046,223,6,Tamil Nadu,Lunch,Vegetarian,60.0,0
9,12,576,3954,1602,102,6,Tamil Nadu,Snack,Vegetarian,50.0,0
12,8,423,255,784,152,0,Continental,Dinner,Eggetarian,30.0,1
4,13,439,1815,1288,68,5,Indian,Snack,Vegetarian,50.0,0
14,16,82,7569,1830,246,16,Gujarati Recipes﻿,Main Course,Vegetarian,65.0,0
16,15,663,7086,1532,267,9,Gujarati Recipes﻿,Lunch,Vegetarian,35.0,1
12,16,826,1524,1694,159,6,Other,Lunch,High Protein Non Vegetarian,90.0,0
14,11,593,1423,1540,233,3,Kerala Recipes,Lunch,Vegetarian,30.0,1
8,12,887,8424,1201,165,6,Other,Main Course,Vegetarian,25.0,1
18,12,293,4390,1199,256,6,Other,Side Dish,High Protein Vegetarian,75.0,0
14,9,275,2043,768,252,9,Kerala Recipes,Lunch,Vegetarian,40.0,1
17,19,395,1382,1710,296,11,South Indian Recipes,Lunch,High Protein Vegetarian,50.0,0
15,12,621,789,1154,228,7,Other,Main Course,Vegetarian,60.0,0
6,9,779,1863,536,90,0,Continental,Side Dish,Vegetarian,24.0,1
9,8,533,1582,544,152,2,South Indian Recipes,Lunch,Vegetarian,35.0,1
6,7,458,1089,619,94,5,North Indian Recipes,Appetizer,High Protein Non Vegetarian,75.0,0
18,13,531,8497,1299,286,7,North Indian Recipes,Dinner,Non Vegeterian,45.0,1
13,20,645,1980,2134,191,19,Continental,Appetizer,Vegetarian,160.0,0
5,10,824,2280,843,52,4,Other,Dinner,Non Vegeterian,130.0,0
28,13,151,675,1545,450,10,Other,Dinner,High Protein Vegetarian,55.0,0
14,13,463,1932,1497,200,2,Other,World Breakfast,Eggetarian,35.0,1
17,11,888,2423,876,286,7,Indian,Indian Breakfast,Vegetarian,30.0,1
12,8,571,5444,693,176,3,Maharashtrian Recipes,Lunch,High Protein Vegetarian,30.0,1
12,11,374,1696,867,180,1,Other,Lunch,Vegetarian,35.0,1
5,7,406,1922,725,75,1,Italian Recipes,Side Dish,Vegetarian,25.0,1
8,7,413,527,792,106,1,Continental,Snack,Vegetarian,5.0,1
13,10,628,6473,798,207,1,North Indian Recipes,Lunch,High Protein Vegetarian,25.0,1
9,7,529,543,785,109,3,Other,Lunch,Vegetarian,50.0,0
12,8,519,412,771,177,7,Continental,Appetizer,Vegetarian,40.0,1
12,8,524,10408,628,180,1,Andhra,South Indian Breakfast,Vegetarian,30.0,1
6,8,502,1990,857,102,6,Other,Side Dish,Vegetarian,30.0,1
15,8,551,2399,702,223,1,North Indian Recipes,Lunch,Vegetarian,40.0,1
13,10,555,517,943,214,3,Other,Dinner,High Protein Vegetarian,40.0,1
9,11,488,2835,1333,122,7,North Indian Recipes,Lunch,Non Vegeterian,42.0,1
11,10,617,340,1026,197,1,South Indian Recipes,Side Dish,Vegetarian,25.0,1
15,9,541,7115,1013,271,5,Indian,Lunch,Vegetarian,20.0,1
9,9,642,971,878,121,3,Indian,Dessert,Vegetarian,50.0,0
11,11,440,1468,600,152,5,Continental,Appetizer,Vegetarian,30.0,1
23,19,390,7429,2015,281,15,Gujarati Recipes﻿,Snack,Vegetarian,30.0,1
9,7,698,6641,565,163,0,North Indian Recipes,Lunch,Diabetic Friendly,25.0,1
9,8,0,4600,1242,170,6,North Indian Recipes,Dinner,Vegetarian,65.0,0
13,11,779,4402,1312,156,5,Other,Main Course,Vegetarian,40.0,1
5,8,591,338,467,73,2,Mexican,Dessert,Vegetarian,15.0,1
10,7,349,284,674,133,6,Italian Recipes,Dinner,Vegetarian,40.0,1
12,9,456,3049,1053,150,11,Other,Appetizer,Vegetarian,40.0,1
16,15,708,638,955,218,6,Bengali Recipes,Lunch,Vegetarian,85.0,0
13,11,500,3463,1131,141,1,Other,Main Course,Vegetarian,35.0,1
12,11,515,880,1037,239,8,South Indian Recipes,Lunch,Vegetarian,45.0,1
8,9,325,522,1049,112,5,Other,Main Course,Vegetarian,25.0,1
20,16,504,2829,2273,288,7,North Indian Recipes,Indian Breakfast,Vegetarian,50.0,0
8,6,772,832,630,137,2,North Indian Recipes,Side Dish,No Onion No Garlic (Sattvic),40.0,1
24,26,334,3156,2625,363,18,North Indian Recipes,Main Course,Vegetarian,550.0,0
32,27,561,4132,3103,512,13,Gujarati Recipes﻿,Main Course,Vegetarian,85.0,0
9,11,501,614,912,133,7,Continental,Dinner,Vegetarian,35.0,1
10,13,637,2492,914,212,3,Maharashtrian Recipes,North Indian Breakfast,Vegetarian,50.0,0
8,7,35,407,910,120,0,Continental,Dinner,Eggetarian,35.0,1
10,9,506,572,1033,139,10,Indian,Dinner,Vegetarian,25.0,1
15,12,696,4174,948,249,7,Gujarati Recipes﻿,Lunch,Vegetarian,30.0,1
18,18,629,12486,2469,274,8,Bengali Recipes,Main Course,Vegetarian,70.0,0
11,8,534,628,966,145,3,Italian Recipes,Dinner,Vegetarian,60.0,0
7,6,531,2212,548,77,0,Mexican,Side Dish,Vegetarian,40.0,1
10,6,353,2819,574,129,1,Continental,Side Dish,Unknown,30.0,1
7,8,591,6465,1030,87,8,Mexican,Side Dish,Vegetarian,35.0,1
20,21,495,1111,1946,307,5,Fusion,Dinner,Vegetarian,90.0,0
15,9,698,740,693,248,4,Other,Dinner,Vegetarian,50.0,0
10,14,463,1072,1144,136,7,Italian Recipes,Lunch,Vegetarian,35.0,1
14,14,620,2344,1221,214,9,Other,Lunch,Vegetarian,65.0,0
15,9,491,700,1189,238,7,Other,Lunch,Vegetarian,160.0,0
6,12,537,1710,943,94,12,Continental,Main Course,Vegetarian,65.0,0
11,5,462,384,528,149,0,Continental,Snack,High Protein Vegetarian,15.0,1
28,9,645,6963,1620,553,11,Other,Lunch,Vegetarian,65.0,0
14,8,526,9119,1017,202,9,Other,Main Course,High Protein Vegetarian,530.0,0
15,12,937,687,1158,167,8,Continental,Main Course,Non Vegeterian,45.0,1
11,13,797,7275,1328,198,4,South Indian Recipes,Lunch,Gluten Free,45.0,1
13,10,424,1147,926,196,7,Mexican,Appetizer,Vegetarian,30.0,1
14,14,509,6375,1793,243,12,Other,Lunch,High Protein Vegetarian,70.0,0
13,7,651,1836,960,155,7,Kerala Recipes,Appetizer,High Protein Non Vegetarian,35.0,1
26,15,685,2349,1796,418,8,Other,Dinner,Vegetarian,70.0,0
9,12,606,2641,1109,133,5,Maharashtrian Recipes,Lunch,Diabetic Friendly,40.0,1
17,12,538,488,1060,280,8,South Indian Recipes,Lunch,Vegetarian,40.0,1
9,14,611,1539,1500,110,10,Continental,Snack,Vegetarian,65.0,0
10,6,589,13935,725,208,5,North Indian Recipes,Unknown,Vegetarian,30.0,1
8,4,707,414,514,89,0,Continental,World Breakfast,High Protein Vegetarian,35.0,1
9,19,553,611,1985,112,6,Other,Side Dish,Vegetarian,30.0,1
10,8,394,2734,775,161,1,Gujarati Recipes﻿,Dinner,Vegetarian,30.0,1
5,14,355,2031,1382,55,11,Continental,World Breakfast,Vegetarian,270.0,0
15,16,526,1360,1472,294,4,Other,Lunch,Vegetarian,45.0,1
11,8,622,1822,859,202,2,Other,Lunch,Gluten Free,40.0,1
8,7,647,621,677,140,6,Other,One Pot Dish,Vegetarian,45.0,1
8,17,302,2636,2858,104,7,North Indian Recipes,Dinner,Diabetic Friendly,60.0,0
7,9,694,3053,1100,107,1,Indian,Indian Breakfast,Vegetarian,40.0,1
8,13,449,861,720,89,2,Italian Recipes,World Breakfast,Eggetarian,35.0,1
23,26,511,439,2597,322,9,Italian Recipes,Appetizer,Vegetarian,100.0,0
18,15,734,23737,1831,282,4,Karnataka,Main Course,Non Vegeterian,70.0,0
10,8,543,1593,1477,177,5,North Indian Recipes,North Indian Breakfast,Diabetic Friendly,40.0,1
16,21,439,558,1801,181,5,Italian Recipes,Dinner,High Protein Vegetarian,60.0,0
6,9,779,421,702,82,2,South Indian Recipes,Side Dish,Vegetarian,30.0,1
4,20,454,2426,1871,71,10,Mexican,Main Course,Vegetarian,35.0,1
9,17,387,3126,2105,117,6,Mexican,Snack,Vegetarian,30.0,1
9,13,489,1759,1468,178,1,Continental,Snack,Vegetarian,75.0,0
17,14,734,335,1028,248,2,Fusion,Side Dish,High Protein Non Vegetarian,30.0,1
11,13,706,707,1288,165,2,Indian,Side Dish,Vegetarian,25.0,1
8,12,609,2153,1185,90,4,Continental,World Breakfast,Vegetarian,20.0,1
22,15,553,13435,1829,353,4,North Indian Recipes,Dinner,Vegetarian,60.0,0
4,9,525,858,1194,33,5,Other,Indian Breakfast,Gluten Free,60.0,0
13,13,437,11235,1409,171,13,Karnataka,Lunch,High Protein Non Vegetarian,55.0,0
11,11,909,823,1408,183,14,Other,Appetizer,High Protein Vegetarian,50.0,0
12,13,728,531,824,204,2,Fusion,Appetizer,Vegetarian,20.0,1
11,10,582,1043,813,209,3,North Indian Recipes,Lunch,Vegetarian,40.0,1
9,8,564,283,747,97,1,Continental,Snack,Vegetarian,15.0,1
9,9,636,2650,770,118,3,Other,Side Dish,Non Vegeterian,50.0,0
7,7,570,453,685,82,2,Other,Snack,High Protein Vegetarian,65.0,0
13,19,634,30428,2791,214,8,North Indian Recipes,North Indian Breakfast,Vegetarian,60.0,0
9,7,504,914,640,105,1,Continental,Side Dish,Vegetarian,25.0,1
10,12,404,3668,1398,134,5,Italian Recipes,Dinner,Vegetarian,50.0,0
6,8,1040,1948,576,106,3,Indian,Side Dish,Vegetarian,40.0,1
6,10,759,1407,1369,110,4,Gujarati Recipes﻿,Dessert,Vegetarian,30.0,1
6,10,531,968,2210,92,11,Continental,Main Course,Vegetarian,70.0,0
5,18,978,3102,3183,65,17,Other,Dinner,Vegetarian,330.0,0
13,16,532,4685,1453,216,14,Fusion,Appetizer,Vegetarian,35.0,1
8,10,503,622,965,109,13,Continental,Appetizer,Vegetarian,30.0,1
11,8,365,1039,829,126,1,Continental,Dessert,Vegetarian,45.0,1
11,13,732,3106,1257,162,0,Indian,North Indian Breakfast,High Protein Vegetarian,25.0,1
3,7,1544,9167,685,21,7,Other,Lunch,Vegetarian,30.0,1
22,14,542,6935,1352,325,8,Bengali Recipes,Side Dish,No Onion No Garlic (Sattvic),90.0,0
12,12,415,7780,1280,200,7,Other,Lunch,Diabetic Friendly,65.0,0
7,13,573,2649,1119,111,7,Other,Dinner,Vegetarian,20.0,1
15,18,704,968,1912,212,14,Italian Recipes,Dinner,Vegetarian,25.0,1
11,11,553,7513,1041,177,1,Other,Lunch,Vegetarian,30.0,1
13,9,602,4809,1066,217,5,Other,Side Dish,Vegetarian,30.0,1
9,6,506,660,471,138,2,Continental,Appetizer,Vegetarian,20.0,1
9,13,552,4860,1635,163,20,Other,Lunch,Vegetarian,45.0,1
9,14,577,1090,1397,165,8,Other,Lunch,Vegetarian,45.0,1
9,3,487,1165,493,129,2,Continental,Snack,Sugar Free Diet,30.0,1
8,7,496,1906,599,139,0,Other,Side Dish,Vegetarian,25.0,1
13,7,467,941,622,225,4,Continental,Dinner,Vegetarian,60.0,0
20,10,441,986,1147,164,0,North Indian Recipes,North Indian Breakfast,Vegetarian,30.0,1
19,11,404,905,1301,300,3,Indian,Dinner,Vegetarian,70.0,0
16,16,308,738,1552,255,4,North Indian Recipes,Dinner,Vegetarian,90.0,0
5,8,389,413,662,65,0,Italian Recipes,World Breakfast,Eggetarian,40.0,1
12,15,985,10757,1447,225,5,Maharashtrian Recipes,Indian Breakfast,Diabetic Friendly,45.0,1
11,8,490,1646,1212,162,2,Continental,World Breakfast,Eggetarian,30.0,1
9,11,387,463,932,135,3,Indian,Side Dish,Non Vegeterian,35.0,1
13,10,413,634,1170,168,8,Italian Recipes,Dinner,Vegetarian,75.0,0
12,18,513,1880,1278,177,8,North Indian Recipes,Side Dish,High Protein Vegetarian,30.0,1
8,8,836,436,524,108,1,Indian,Lunch,Vegetarian,25.0,1
19,15,401,5073,1229,275,3,Other,Side Dish,Non Vegeterian,30.0,1
12,9,650,1172,1546,131,1,Other,One Pot Dish,Vegetarian,100.0,0
12,20,417,3749,2076,190,11,North Indian Recipes,Dinner,Vegetarian,60.0,0
11,7,674,1161,710,193,1,Other,Dinner,Vegetarian,45.0,1
9,11,908,1256,1108,155,6,Other,Lunch,Vegetarian,40.0,1
12,12,779,1193,1216,187,5,North Indian Recipes,Lunch,Diabetic Friendly,35.0,1
16,8,403,3029,930,282,4,Indian,Dinner,Vegetarian,30.0,1
22,18,836,2366,1804,328,8,Indian,Lunch,Vegetarian,60.0,0
7,9,875,327,695,75,3,Other,Snack,High Protein Vegetarian,20.0,1
14,7,490,3040,1078,218,4,Other,Side Dish,Diabetic Friendly,60.0,0
8,6,839,1035,479,88,0,Italian Recipes,Dinner,Vegetarian,25.0,1
17,11,587,6015,1649,283,6,Other,Dinner,Vegetarian,60.0,0
12,7,304,1413,535,214,2,Indian,Dinner,Vegetarian,40.0,1
10,13,361,5704,1154,148,3,South Indian Recipes,Dinner,High Protein Non Vegetarian,40.0,1
3,11,788,1482,867,37,2,Fusion,Snack,Vegetarian,55.0,0
26,16,827,684,2021,358,4,Mexican,Dinner,Vegetarian,55.0,0
14,8,828,595,972,205,6,Continental,World Breakfast,High Protein Vegetarian,40.0,1
15,16,997,1568,955,238,3,Indian,Lunch,Vegetarian,150.0,0
10,14,796,1757,1279,134,8,Indian,Lunch,Eggetarian,60.0,0
15,8,447,588,998,167,3,Other,Dinner,High Protein Vegetarian,40.0,1
14,23,535,1083,1568,235,2,Italian Recipes,Dinner,Vegetarian,70.0,0
13,5,486,548,653,223,3,Indian,Lunch,Vegetarian,70.0,0
9,10,522,1959,1380,127,8,Other,Appetizer,Vegetarian,390.0,0
8,5,453,1708,663,110,3,Continental,Side Dish,Vegetarian,30.0,1
12,14,627,4529,1014,191,6,Gujarati Recipes﻿,Lunch,Vegetarian,20.0,1
13,11,566,4223,1194,231,6,Indian,Lunch,Vegetarian,65.0,0
3,20,1294,29333,2817,30,9,Karnataka,Dessert,Vegetarian,35.0,1
15,12,644,3385,1315,232,5,Indian,Dinner,High Protein Non Vegetarian,60.0,0
15,11,557,554,1510,276,9,Other,Lunch,Vegetarian,55.0,0
5,15,477,526,1888,82,16,Continental,Dinner,Vegetarian,210.0,0
14,19,441,4030,1978,231,17,Other,Dinner,High Protein Vegetarian,55.0,0
14,15,679,2533,1451,164,9,Other,Appetizer,Vegetarian,40.0,1
14,12,597,1313,1032,260,9,Other,Lunch,High Protein Vegetarian,35.0,1
15,7,585,2457,1025,290,9,Other,Main Course,Vegetarian,55.0,0
8,15,843,2403,2565,137,7,Gujarati Recipes﻿,Main Course,Vegetarian,45.0,1
9,7,616,603,798,199,2,Other,Appetizer,Vegetarian,40.0,1
19,7,651,904,1164,330,5,Bengali Recipes,Main Course,Vegetarian,225.0,0
9,9,356,410,769,155,5,Continental,Appetizer,Gluten Free,25.0,1
8,12,666,13854,955,126,2,North Indian Recipes,Dinner,High Protein Vegetarian,30.0,1
11,18,563,1212,1844,183,5,Italian Recipes,Dinner,Vegetarian,70.0,0
20,25,567,22120,2773,412,22,Other,Dinner,High Protein Vegetarian,50.0,0
13,9,598,1432,1641,187,11,Continental,Side Dish,Gluten Free,50.0,0
18,14,514,6845,939,283,3,Kerala Recipes,Dinner,Vegetarian,50.0,0
11,9,512,1018,1062,137,2,Continental,Dinner,Vegetarian,35.0,1
13,9,532,2861,1136,184,8,Tamil Nadu,South Indian Breakfast,Vegetarian,40.0,1
